year,iso_code,country,prices,units,value
2024,FJI,Fiji,current,USD million,145.2256
2024,GAB,Gabon,current,USD million,794.996
2024,GEO,Georgia,current,USD million,673.1771
2024,GHA,Ghana,current,USD million,2792.804
2024,GIN,Guinea,current,USD million,728.6213
2024,GMB,"Gambia, The",current,USD million,111.508
2024,GNB,Guinea-Bissau,current,USD million,68.8152
2024,GRD,Grenada,current,USD million,54.6932
2024,GTM,Guatemala,current,USD million,1003.9787
2024,GUY,Guyana,current,USD million,125.1674
2024,HND,Honduras,current,USD million,1093.0407
2024,HTI,Haiti,current,USD million,157.8224
2024,IDN,Indonesia,current,USD million,38908.9198
2024,IND,India,current,USD million,32850.3164
2024,IRN,"Iran, Islamic Rep.",current,USD million,46.9519
2024,IRQ,Iraq,current,USD million,3330.7023
2024,JAM,Jamaica,current,USD million,1060.9842
2024,JOR,Jordan,current,USD million,1569.3676
2024,KAZ,Kazakhstan,current,USD million,3773.762
2024,KEN,Kenya,current,USD million,5457.6
2024,KGZ,Kyrgyz Republic,current,USD million,320.0103
2024,KHM,Cambodia,current,USD million,733.6984
2024,LAO,Lao PDR,current,USD million,1334.0903
2024,LBN,Lebanon,current,USD million,3231.7025
2024,LBR,Liberia,current,USD million,72.7022
2024,LCA,St. Lucia,current,USD million,38.6225
2024,LKA,Sri Lanka,current,USD million,5491.7189
2024,LSO,Lesotho,current,USD million,102.7309
2024,MAR,Morocco,current,USD million,7641.3957
2024,MDA,Moldova,current,USD million,371.5549
2024,MDG,Madagascar,current,USD million,482.0323
2024,MDV,Maldives,current,USD million,466.7665
2024,MEX,Mexico,current,USD million,36766.3481
2024,MKD,North Macedonia,current,USD million,790.0835
2024,MLI,Mali,current,USD million,408.7086
2024,MMR,Myanmar,current,USD million,1007.4592
2024,MNE,Montenegro,current,USD million,310.1814
2024,MNG,Mongolia,current,USD million,3122.0072
2024,MOZ,Mozambique,current,USD million,825.514
2024,MRT,Mauritania,current,USD million,534.7928
2024,MUS,Mauritius,current,USD million,535.1724
2024,MWI,Malawi,current,USD million,147.3455
2024,NER,Niger,current,USD million,341.7554
2024,NGA,Nigeria,current,USD million,3331.5056
2024,NIC,Nicaragua,current,USD million,706.7378
2024,NPL,Nepal,current,USD million,500.8958
2024,PAK,Pakistan,current,USD million,9879.9159
2024,PER,Peru,current,USD million,2441.2412
2024,PHL,Philippines,current,USD million,6985.6696
2024,PNG,Papua New Guinea,current,USD million,672.51
2024,PRY,Paraguay,current,USD million,1273.8988
2024,RUS,Russian Federation,current,USD million,20094.2231
2024,RWA,Rwanda,current,USD million,258.9134
2024,SDN,Sudan,current,USD million,457.9929
2024,SEN,Senegal,current,USD million,1779.3644
2024,SLB,Solomon Islands,current,USD million,7.7209
2024,SLE,Sierra Leone,current,USD million,75.8094
2024,SLV,El Salvador,current,USD million,1308.0066
2024,SOM,Somalia,current,USD million,55.3792
2024,SRB,Serbia,current,USD million,2671.8897
2024,STP,Sao Tome and Principe,current,USD million,17.5033
2024,SUR,Suriname,current,USD million,298.7086
2024,SWZ,Eswatini,current,USD million,89.3441
2024,SYR,Syrian Arab Republic,current,USD million,72.2752
2024,TCD,Chad,current,USD million,407.5948
2024,TGO,Togo,current,USD million,236.5264
2024,THA,Thailand,current,USD million,3104.2682
2024,TJK,Tajikistan,current,USD million,343.2124
2024,TKM,Turkmenistan,current,USD million,997.7473
2024,TLS,Timor-Leste,current,USD million,33.6748
2024,TON,Tonga,current,USD million,21.2455
2024,TUN,Tunisia,current,USD million,3970.7385
2024,TUR,Turkiye,current,USD million,21750.0446
2024,TZA,Tanzania,current,USD million,1632.613
2024,UGA,Uganda,current,USD million,1185.9284
2024,UKR,Ukraine,current,USD million,9054.841
2024,UZB,Uzbekistan,current,USD million,2592.6371
2024,VCT,St. Vincent and the Grenadines,current,USD million,45.3878
2024,VNM,Viet Nam,current,USD million,6021.6504
2024,VUT,Vanuatu,current,USD million,22.3892
2024,WSM,Samoa,current,USD million,33.3362
2024,XKX,Kosovo,current,USD million,160.0126
2024,YEM,"Yemen, Rep.",current,USD million,548.6826
2024,ZAF,South Africa,current,USD million,8937.037
2024,ZMB,Zambia,current,USD million,2961.7654
2024,ZWE,Zimbabwe,current,USD million,155.9641
2025,AFG,Afghanistan,current,USD million,121.3522
2025,AGO,Angola,current,USD million,11540.6085
2025,ALB,Albania,current,USD million,1131.52
2025,ARG,Argentina,current,USD million,6686.1973
2025,ARM,Armenia,current,USD million,1067.8841
2025,AZE,Azerbaijan,current,USD million,1446.9309
2025,BDI,Burundi,current,USD million,68.3259
2025,BEN,Benin,current,USD million,873.3082
2025,BFA,Burkina Faso,current,USD million,390.4993
2025,BGD,Bangladesh,current,USD million,6512.8336
2025,BGR,Bulgaria,current,USD million,1293.1416
2025,BIH,Bosnia and Herzegovina,current,USD million,553.1785
2025,BLR,Belarus,current,USD million,3306.934
2025,BLZ,Belize,current,USD million,125.9948
2025,BOL,Bolivia,current,USD million,1385.2692
2025,BRA,Brazil,current,USD million,23271.0633
2025,BTN,Bhutan,current,USD million,276.2215
2025,BWA,Botswana,current,USD million,237.8961
2025,CAF,Central African Republic,current,USD million,27.7508
2025,CHN,China,current,USD million,55896.0624
2025,CIV,Cote d'Ivoire,current,USD million,3576.4328
2025,CMR,Cameroon,current,USD million,1742.9299
2025,COD,"Congo, Dem. Rep.",current,USD million,519.2329
2025,COG,"Congo, Rep.",current,USD million,784.5805
2025,COL,Colombia,current,USD million,9799.8599
2025,COM,Comoros,current,USD million,32.1533
2025,CPV,Cabo Verde,current,USD million,148.2288
2025,CRI,Costa Rica,current,USD million,1908.2932
2025,DJI,Djibouti,current,USD million,286.8234
2025,DMA,Dominica,current,USD million,23.9946
2025,DOM,Dominican Republic,current,USD million,4048.5538
2025,DZA,Algeria,current,USD million,83.3183
2025,ECU,Ecuador,current,USD million,3682.0588
2025,EGY,"Egypt, Arab Rep.",current,USD million,12573.9278
2025,ERI,Eritrea,current,USD million,33.1458
2025,ETH,Ethiopia,current,USD million,2877.7834
2025,FJI,Fiji,current,USD million,147.0199
2025,GAB,Gabon,current,USD million,1379.3488
2025,GEO,Georgia,current,USD million,711.5329
2025,GHA,Ghana,current,USD million,3391.2002
2025,GIN,Guinea,current,USD million,617.3213
2025,GMB,"Gambia, The",current,USD million,93.0986
2025,GNB,Guinea-Bissau,current,USD million,67.7578
2025,GRD,Grenada,current,USD million,53.6117
2025,GTM,Guatemala,current,USD million,1013.0984
2025,GUY,Guyana,current,USD million,156.9806
2025,HND,Honduras,current,USD million,1050.0188
2025,HTI,Haiti,current,USD million,153.3658
2025,IDN,Indonesia,current,USD million,22438.8739
2025,IND,India,current,USD million,26602.2327
2025,IRN,"Iran, Islamic Rep.",current,USD million,50.1666
2025,IRQ,Iraq,current,USD million,2652.3587
2025,JAM,Jamaica,current,USD million,1299.5884
2025,JOR,Jordan,current,USD million,1868.6402
2025,KAZ,Kazakhstan,current,USD million,4682.6708
2025,KEN,Kenya,current,USD million,3873.03
2025,KGZ,Kyrgyz Republic,current,USD million,421.2085
2025,KHM,Cambodia,current,USD million,771.8117
2025,LAO,Lao PDR,current,USD million,1655.8075
2025,LBN,Lebanon,current,USD million,3612.0345
2025,LBR,Liberia,current,USD million,71.5759
2025,LCA,St. Lucia,current,USD million,45.0394
2025,LKA,Sri Lanka,current,USD million,5829.2849
2025,LSO,Lesotho,current,USD million,99.3697
2025,MAR,Morocco,current,USD million,5286.78
2025,MDA,Moldova,current,USD million,313.9579
2025,MDG,Madagascar,current,USD million,330.7106
2025,MDV,Maldives,current,USD million,587.5515
2025,MEX,Mexico,current,USD million,28866.5972
2025,MKD,North Macedonia,current,USD million,1318.6671
2025,MLI,Mali,current,USD million,422.7363
2025,MMR,Myanmar,current,USD million,955.9689
2025,MNE,Montenegro,current,USD million,828.5586
2025,MNG,Mongolia,current,USD million,762.5851
2025,MOZ,Mozambique,current,USD million,777.5394
2025,MRT,Mauritania,current,USD million,470.1894
2025,MUS,Mauritius,current,USD million,190.094
2025,MWI,Malawi,current,USD million,157.0341
2025,NER,Niger,current,USD million,373.4637
2025,NGA,Nigeria,current,USD million,4494.0488
2025,NIC,Nicaragua,current,USD million,785.5401
2025,NPL,Nepal,current,USD million,570.2292
2025,PAK,Pakistan,current,USD million,12189.1884
2025,PER,Peru,current,USD million,4241.1905
2025,PHL,Philippines,current,USD million,5909.0789
2025,PNG,Papua New Guinea,current,USD million,710.8415
2025,PRY,Paraguay,current,USD million,1345.7299
2025,RUS,Russian Federation,current,USD million,29124.3126
2025,RWA,Rwanda,current,USD million,317.9724
2025,SDN,Sudan,current,USD million,449.7254
2025,SEN,Senegal,current,USD million,1839.4492
2025,SLB,Solomon Islands,current,USD million,8.6333
2025,SLE,Sierra Leone,current,USD million,77.4779
2025,SLV,El Salvador,current,USD million,1552.194
2025,SOM,Somalia,current,USD million,56.2672
2025,SRB,Serbia,current,USD million,1710.1482
2025,STP,Sao Tome and Principe,current,USD million,17.3183
2025,SUR,Suriname,current,USD million,301.977
2025,SWZ,Eswatini,current,USD million,102.3345
2025,SYR,Syrian Arab Republic,current,USD million,56.8024
2025,TCD,Chad,current,USD million,400.0141
2025,TGO,Togo,current,USD million,240.446
2025,THA,Thailand,current,USD million,2675.8822
2025,TJK,Tajikistan,current,USD million,515.6214
2025,TKM,Turkmenistan,current,USD million,697.8691
2025,TLS,Timor-Leste,current,USD million,36.7103
2025,TON,Tonga,current,USD million,21.2485
2025,TUN,Tunisia,current,USD million,3291.4133
2025,TUR,Turkiye,current,USD million,26542.5804
2025,TZA,Tanzania,current,USD million,1617.2108
2025,UGA,Uganda,current,USD million,1233.6388
2025,UKR,Ukraine,current,USD million,5172.3804
2025,UZB,Uzbekistan,current,USD million,2854.69
2025,VCT,St. Vincent and the Grenadines,current,USD million,47.0475
2025,VNM,Viet Nam,current,USD million,4836.6004
2025,VUT,Vanuatu,current,USD million,23.3444
2025,WSM,Samoa,current,USD million,31.2504
2025,XKX,Kosovo,current,USD million,110.2485
2025,YEM,"Yemen, Rep.",current,USD million,420.2366
2025,ZAF,South Africa,current,USD million,9526.2084
2025,ZMB,Zambia,current,USD million,2230.5463
2025,ZWE,Zimbabwe,current,USD million,199.8435
